* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K0L                 K0                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "MB.A8R8.B2"               147.2112473        86.60872144        3.192522324        107.1868544       -1.175899569       0.4078797796       0.4811748427      -0.3028604536       0.2207396468      0.01913128481     0.002100997741    1.113441108e-06    9.880496525e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         414.459889         27.0379929        1.082685909        0.780080522        15.98298836      -0.2685750125 "SBEND"                              0                  0   -1.812975427e-05   -0.0002773230303   -4.576496968e-07   -1.016796664e-05
 "MB.B8R8.B2"                162.871742        18.30809905        1.168778404        149.4690693       -1.524028863       0.4722094651       0.5009169488      0.03321265316       0.2536423222      0.02423150555     0.002100997741    6.414065754e-07     8.73212025e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        414.6415983        27.03016154        1.210571221       0.8175178518       0.2076614375      -0.4492146469 "SBEND"                              0                  0   -2.529717365e-05   -4.039527212e-05    -4.57661107e-07   -3.000853957e-06
 "BPM.8R8.B2"               164.0249894        15.78419745        1.019738749        153.0137989       -1.549665294       0.4830149289       0.5021306334      0.06115760747       0.2560652931      0.02423150555     0.002100997741    6.066447876e-07    8.647553197e-08                 -0                  0                 -0                 -0                 -0                 -0                 -0        414.6553776        27.02979399        1.232125187       0.8197942869      -0.6047939484      -0.4641451793 "MONITOR"                            0                  0    -2.58249701e-05   -1.407342067e-05    -4.57661107e-07   -2.473057499e-06
 "MQML.8R8.B2"              169.5699894        10.02291523      0.02178775154         146.176383        3.373306747        0.558309515       0.5078385636       0.2048958011       0.2474776962      0.02882138244    -0.006275817906    4.821832573e-07    7.583825864e-08                 -0                  0     -0.03273297722                 -0                 -0                 -0                 -0        414.8505608        27.11491402        1.382491956       0.8312444556        9.915760563      -0.5402582353 "QUADRUPOLE"                         0                  0   -2.814426309e-05    0.0001222591312     5.14767357e-07   -4.276565641e-06
 "MB.A9R8.B2"               186.2772367        37.15694435       -1.645853315        57.09782572        1.958424769       0.7248840922       0.5371088933       0.7228814649       0.1426261112      0.03392047477    -0.006275817905    2.664084206e-07    1.876497735e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        415.9195566        28.52736842        1.715150954       0.8903040218        64.30988631       -1.091843687 "SBEND"                              0                  0   -1.954346795e-05     0.000377331602    5.147506302e-07   -1.287682498e-05
 "MB.B9R8.B2"               201.9377314        113.1843723       -3.208817465        16.52753502       0.6321888401       0.7637013112       0.6222474185        1.290545815      0.04434375161       0.0390186009    -0.006275817905    6.414453477e-08    -3.47325139e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        416.9243772          29.851136        1.792328501        1.061022083        63.88935381       -3.529711314 "SBEND"                              0                  0   -1.148170375e-05    0.0003554879774     5.14719241e-07   -2.093788344e-05
 "BPM.9R8.B2"               203.0919788         120.724881       -3.324018583        15.18095744       0.5344394181       0.7652728838       0.6338552339        1.335582946      0.03709990937       0.0390186009    -0.006275817905    4.923664759e-08   -3.867551434e-08                 -0                  0                 -0                 -0                 -0                 -0                 -0        416.9986569        29.94871081        1.795438035          1.0842688        63.70938537       -3.852584432 "MONITOR"                            0                  0   -1.088759043e-05    0.0003438874534     5.14719241e-07   -2.153199676e-05
 "MQMC.9R8.B2"              206.2679788        137.1569668       -1.204931466        13.19835111      0.04002671816       0.7691605639       0.6702557916        1.430209324      0.01774264872       0.0144164524    -0.005839191631    7.611130551e-09   -5.045529973e-08                 -0                  0      0.01753589682                 -0                 -0                 -0                 -0         417.107577        30.19548369        1.803149436        1.157358482         63.2113967       -4.676348363 "QUADRUPOLE"                         0                  0   -4.227905294e-06    0.0003058830737    4.638989461e-08   -1.693887433e-05
 "MQM.9R8.B2"               210.0339788        134.6891802        2.169496188        15.13825848       -0.604572035       0.7734971814       0.7139216089        1.423616294    -0.003864685698     -0.02134929817    -0.005694373755   -4.206033278e-08   -6.875459295e-08                 -0                  0      0.02484252049                 -0                 -0                 -0                 -0        417.1209008        30.40238084        1.811828024        1.245800029        62.56794269       -5.111671641 "QUADRUPOLE"                         0                  0    2.207353084e-06    0.0002590339649   -3.024040497e-07   -9.471455762e-06
 "MB.A10R8.B2"              226.7432261        74.01511659        1.461663044        60.52656274       -2.111786357       0.8002578114       0.8069908527        1.103334119     -0.09901328993     -0.01625155032    -0.005694373756   -2.565338899e-07   -1.641217826e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        417.7499276        31.09642318        1.865472679        1.438862499        56.66246597       -3.740453707 "SBEND"                              0                  0   -2.845329104e-06    0.0001483193879    -3.02416019e-07    -4.41844585e-06
 "MB.B10R8.B2"              242.4037208        38.62592271       0.7981001348        148.7920397       -3.524400667       0.8475661953       0.8333756572       0.8852787847      -0.1881899106     -0.01115333955    -0.005694373756   -4.575386392e-07   -2.535032692e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         418.340002        31.79815672        1.960204777        1.497836446        39.97628138       -2.959871692 "SBEND"                              0                  0   -7.581023186e-06    0.0001978504964   -3.024193743e-07    3.175428676e-07
 "BPM.10R8.B2"              243.5569682        36.84147342       0.7492255951        157.0410185       -3.628426353       0.8524325341       0.8345764009       0.8724162402      -0.1947569254     -0.01115333955    -0.005694373756   -4.723402921e-07   -2.600853705e-07                 -0                  0                 -0                 -0                 -0                 -0                 -0         418.383496        31.85170675        1.969945935        1.500683937        37.98465481       -2.922860088 "MONITOR"                            0                  0   -7.929787528e-06    0.0002073617083   -3.024193743e-07    6.663072094e-07
 "MQML.10R8.B2"             249.1019682        35.60701007      -0.6864656443        169.5183836        2.318082558       0.8778047033       0.8397908239       0.8846811096      -0.2086218309      0.01984880467     0.001742799618   -5.874936381e-07   -2.684620635e-07                 -0                  0     -0.03596416593                 -0                 -0                 -0                 -0        418.4145903        31.93095974        2.020743453        1.511774942        27.39216583       -2.761757096 "QUADRUPOLE"                         0                  0    -1.70457789e-05    0.0002612117087    2.553820481e-07   -7.282465963e-06
